Gelir,Yas,KrediPuani,CalismaYili,Skor,GeriOdemeSuresi
45869.0,21.0,85.0,53.0,34.97538480392157,48.503338235294116
52788.0,51.0,130.0,5.0,38.74648039215686,48.979470588235294
74345.0,73.0,82.0,56.0,58.248002450980394,47.59022058823529
78633.0,20.0,15.0,14.0,37.23247303921569,42.25351470588236
9923.0,35.0,196.0,18.0,24.179948529411764,55.87219117647059
54051.0,30.0,577.0,55.0,63.64755637254902,33.046073529411764
73285.0,42.0,474.0,26.0,64.00344362745098,32.67875
50762.0,57.0,691.0,32.0,70.29849509803921,33.69185294117647
67143.0,69.0,849.0,35.0,87.20019362745097,26.361308823529413
33128.0,20.0,278.0,28.0,34.877901960784314,45.89447058823529
29568.0,70.0,268.0,28.0,44.83701960784313,52.96094117647059
19547.0,65.0,556.0,54.0,57.78894852941177,46.40736764705883
59978.0,36.0,503.0,43.0,61.799593137254895,34.44667647058823
32720.0,78.0,529.0,16.0,58.18372549019607,45.43764705882353
65432.0,44.0,750.0,52.0,78.85072549019608,26.759647058823525
2070.0,21.0,703.0,34.0,44.46644607843137,41.27661764705883
4076.0,79.0,256.0,4.0,32.83046078431372,60.0
62534.0,57.0,56.0,49.0,47.66397549019607,49.42532352941176
2224.0,21.0,531.0,56.0,40.09674509803922,46.29694117647059
24728.0,66.0,71.0,46.0,35.81025490196078,59.494470588235295
12171.0,65.0,6.0,21.0,23.640595588235293,60.0
28301.0,74.0,432.0,39.0,54.85405147058823,48.92475
40645.0,62.0,463.0,58.0,61.28501225490196,43.5152205882353
40496.0,53.0,376.0,47.0,53.184039215686276,45.052470588235295
47569.0,47.0,799.0,21.0,69.99719852941176,30.13716176470588
60108.0,37.0,173.0,16.0,42.054225490196075,44.23770588235294
9452.0,32.0,735.0,38.0,51.99548039215687,39.78405882352941
38128.0,79.0,299.0,28.0,51.62349019607843,50.968
45076.0,57.0,502.0,43.0,61.10546078431373,40.672176470588234
16968.0,53.0,707.0,56.0,61.43750980392157,41.19917647058824
45375.0,72.0,371.0,16.0,54.082291666666656,46.21507352941176
28445.0,82.0,5.0,4.0,30.86295343137255,60.0
38976.0,23.0,819.0,15.0,61.06894117647059,28.873647058823533
75205.0,70.0,203.0,53.0,63.05873774509804,43.463455882352946
54613.0,83.0,260.0,49.0,60.4112475490196,48.46439705882353
6242.0,42.0,449.0,41.0,40.18584803921569,50.17479411764707
11320.0,76.0,355.0,39.0,45.33323529411765,55.67
56859.0,73.0,138.0,52.0,53.65937990196079,50.31466176470588
64260.0,40.0,609.0,24.0,66.1680882352941,30.72911764705883
77205.0,49.0,589.0,31.0,73.36560049019609,29.139926470588236
39408.0,63.0,206.0,5.0,40.12898039215687,51.50094117647058
6811.0,84.0,426.0,10.0,44.03255637254902,55.650191176470585
70588.0,40.0,695.0,57.0,78.08814705882352,26.617705882352944
33164.0,73.0,60.0,24.0,36.436499999999995,58.532529411764706
20427.0,72.0,23.0,22.0,29.350321078431374,60.0
32263.0,33.0,490.0,26.0,47.25548774509804,41.404838235294115
68520.0,31.0,628.0,45.0,70.04205882352942,28.046470588235294
59667.0,54.0,142.0,47.0,49.59669362745098,47.25972058823529
65251.0,54.0,165.0,51.0,53.439713235294114,45.18725
77874.0,63.0,327.0,48.0,67.41451470588235,38.32561764705883
65154.0,77.0,11.0,9.0,44.56804411764706,52.44679411764706
21791.0,18.0,465.0,35.0,40.12260539215686,42.99342647058823
65522.0,40.0,350.0,42.0,57.453102941176475,38.03126470588235
76160.0,77.0,259.0,48.0,66.86588235294118,42.40117647058824
65828.0,29.0,638.0,50.0,69.86589215686274,28.190058823529412
41387.0,48.0,288.0,15.0,42.867183823529416,46.8297205882353
59072.0,47.0,338.0,38.0,55.45003921568628,40.82023529411765
50902.0,74.0,322.0,47.0,59.486289215686284,46.50979411764706
22426.0,62.0,122.0,55.0,37.90582843137255,58.099382352941184
47821.0,44.0,20.0,27.0,33.72699264705882,52.63298529411765
68801.0,78.0,289.0,31.0,62.91998284313725,43.47622058823529
78994.0,27.0,691.0,12.0,70.49333823529412,23.104441176470587
36580.0,82.0,383.0,56.0,60.36848039215686,49.237352941176475
74400.0,54.0,77.0,8.0,45.56274509803922,45.48823529411764
39323.0,53.0,356.0,15.0,46.46965441176471,45.93395588235294
28730.0,20.0,345.0,40.0,38.3815931372549,45.02338235294117
42550.0,40.0,46.0,1.0,27.69938725490196,52.715441176470584
36891.0,40.0,520.0,46.0,55.383144607843136,40.18901470588235
39760.0,26.0,293.0,16.0,37.482549019607845,44.50117647058824
75460.0,21.0,713.0,52.0,75.4582843137255,22.634999999999998
47187.0,78.0,377.0,5.0,54.622575980392156,46.29148529411765
65311.0,48.0,529.0,15.0,63.179860294117645,33.76048529411764
38999.0,37.0,781.0,12.0,62.08344852941177,31.632602941176472
69385.0,26.0,282.0,7.0,46.57427696078431,37.418455882352944
38706.0,64.0,95.0,32.0,39.37749509803921,55.058794117647054
14693.0,59.0,54.0,42.0,28.933404411764705,60.0
45843.0,77.0,68.0,26.0,42.84210539215686,55.598073529411764
74800.0,63.0,273.0,31.0,60.88725490196078,40.68235294117647
2745.0,31.0,465.0,17.0,33.03917892156863,49.284338235294115
29382.0,36.0,506.0,6.0,44.30060294117647,42.007441176470586
37907.0,47.0,837.0,10.0,66.32885049019609,31.435014705882352
64603.0,78.0,723.0,26.0,80.93592892156862,31.76101470588235
45664.0,56.0,743.0,34.0,70.9318431372549,33.31929411764706
36883.0,53.0,220.0,52.0,45.32132107843137,50.54395588235295
32301.0,22.0,687.0,45.0,57.11875735294118,34.307102941176474
2690.0,43.0,796.0,39.0,55.085220588235295,40.97455882352941
20518.0,45.0,506.0,11.0,43.92758333333334,45.282264705882355
60552.0,18.0,379.0,6.0,45.77758823529412,35.83258823529412
18289.0,33.0,790.0,18.0,54.79955147058824,36.074808823529416
6057.0,80.0,784.0,0.0,57.98902205882352,44.8386911764706
24318.0,44.0,514.0,19.0,46.8270931372549,43.97932352941177
49554.0,69.0,36.0,26.0,40.845495098039216,54.67032352941176
77646.0,27.0,578.0,43.0,69.83685784313725,26.76497058823529
48600.0,22.0,601.0,12.0,53.68382352941177,32.76176470588236
7306.0,84.0,119.0,47.0,35.93778921568628,60.0
8932.0,39.0,735.0,58.0,56.78087254901961,40.73758823529412
62095.0,60.0,468.0,18.0,62.42680147058824,37.770367647058826
12430.0,76.0,376.0,30.0,45.2377205882353,54.77485294117646
20454.0,30.0,731.0,55.0,58.295740196078434,36.91591176470588
36907.0,73.0,104.0,48.0,43.91071323529412,56.302661764705874
16793.0,52.0,464.0,35.0,46.201296568627455,48.272338235294114
46393.0,44.0,75.0,12.0,33.279727941176475,51.37233823529412
9457.0,37.0,90.0,4.0,17.154218137254905,59.341632352941176
50758.0,60.0,650.0,55.0,72.90679901960785,35.25167647058824
11642.0,19.0,112.0,12.0,16.106926470588235,56.03067647058823
71711.0,65.0,390.0,20.0,63.872017156862746,38.248720588235294
77091.0,84.0,252.0,25.0,64.69932107843137,43.197838235294114
70561.0,44.0,322.0,16.0,54.63292401960784,38.065632352941186
13029.0,60.0,780.0,2.0,56.04273774509804,40.86039705882354
25767.0,27.0,515.0,20.0,43.58419362745098,41.587661764705885
73929.0,22.0,814.0,47.0,79.03906127450979,20.164808823529413
14229.0,18.0,130.0,0.0,15.688816176470588,54.73686764705882
35756.0,43.0,732.0,2.0,58.30653921568627,34.59041176470588
51178.0,21.0,615.0,15.0,55.57410294117646,31.58785294117647
78198.0,78.0,156.0,2.0,55.35170098039216,45.03873529411766
63578.0,38.0,192.0,0.0,41.81822058823529,42.9290294117647
48015.0,32.0,668.0,26.0,61.303664215686275,32.11389705882353
71828.0,36.0,261.0,32.0,53.021774509803926,38.60182352941176
2853.0,74.0,582.0,45.0,53.369875,50.87498529411765
63621.0,40.0,717.0,57.0,76.51081617647058,27.712397058823537
58286.0,54.0,2.0,46.0,42.32391666666666,51.72261764705882
34268.0,40.0,154.0,13.0,31.675990196078434,51.60947058823529
51143.0,69.0,434.0,47.0,63.6707818627451,42.56719117647059
72222.0,61.0,695.0,32.0,79.47540686274509,28.679794117647063
52458.0,42.0,452.0,48.0,58.82469117647059,38.53255882352941
49876.0,52.0,80.0,8.0,36.036833333333334,51.29570588235294
59913.0,74.0,162.0,47.0,55.336002450980395,48.96292647058823
13036.0,69.0,372.0,12.0,40.62967647058824,53.9174705882353
74425.0,77.0,369.0,32.0,68.72506127450981,39.59963235294117
62695.0,32.0,804.0,50.0,77.20866421568627,24.44389705882353
76605.0,40.0,141.0,16.0,47.440600490196076,41.407573529411756
62991.0,58.0,722.0,35.0,77.07848774509803,29.840485294117652
35956.0,50.0,144.0,33.0,37.52467647058823,52.65805882352941
56103.0,35.0,831.0,40.0,75.0464681372549,25.65072058823529
47984.0,66.0,232.0,42.0,51.44105882352941,48.94517647058824
71398.0,79.0,313.0,8.0,61.42523039215687,42.23873529411765
38907.0,56.0,760.0,36.0,69.53130147058823,34.50854411764706
15798.0,54.0,581.0,54.0,54.97130882352941,45.31520588235294
66793.0,26.0,405.0,51.0,58.72384558823529,34.44880882352941
52602.0,70.0,594.0,44.0,71.48261274509804,37.614205882352934
24957.0,67.0,65.0,32.0,33.515737745098036,59.73133823529412
4274.0,36.0,270.0,23.0,26.612553921568626,55.225617647058826
12279.0,33.0,132.0,39.0,25.081095588235296,56.93025
14334.0,21.0,766.0,8.0,47.69681862745099,36.35767647058823
41892.0,60.0,253.0,20.0,45.06636274509804,49.14464705882354
17401.0,31.0,387.0,16.0,34.69792401960784,47.91445588235294
70992.0,27.0,14.0,30.0,38.633764705882356,45.016705882352944
44963.0,83.0,218.0,25.0,50.816026960784306,52.11219117647059
34851.0,55.0,574.0,41.0,59.855399509803924,40.875485294117645
23988.0,58.0,772.0,20.0,62.30530392156863,38.120647058823536
21771.0,84.0,697.0,43.0,67.89549754901961,43.939602941176474
71037.0,56.0,394.0,28.0,63.02318872549019,37.24075
79719.0,72.0,659.0,56.0,87.18089950980391,29.158485294117646
27632.0,43.0,135.0,52.0,35.49925490196078,54.18023529411765
22373.0,55.0,650.0,29.0,56.75262009803921,41.75969117647059
16449.0,68.0,274.0,1.0,35.22915931372548,55.82892647058823
45404.0,51.0,403.0,0.0,47.99120588235294,42.796058823529414
15790.0,48.0,578.0,52.0,53.0820343137255,44.699558823529415
56547.0,27.0,373.0,47.0,52.944340686274515,38.06913235294118
45732.0,71.0,685.0,30.0,71.09067647058824,36.772882352941174
58489.0,48.0,266.0,28.0,50.411806372549016,43.20127941176471
28703.0,78.0,218.0,53.0,48.208723039215684,55.588955882352934
9060.0,66.0,611.0,14.0,50.013186274509806,47.529117647058825
68213.0,68.0,369.0,24.0,62.944580882352945,40.093808823529415
35510.0,68.0,77.0,49.0,41.10644607843137,56.85779411764706
51925.0,75.0,191.0,34.0,51.773835784313725,50.22463235294117
67057.0,18.0,41.0,35.0,37.144414215686275,44.14751470588235
34522.0,41.0,368.0,56.0,49.24378921568628,45.3695
57861.0,22.0,125.0,6.0,33.756698529411764,44.44651470588235
22189.0,75.0,661.0,16.0,59.74048284313725,43.83510294117647
35256.0,52.0,249.0,20.0,40.50727450980393,49.980117647058826
6094.0,35.0,52.0,10.0,14.634269607843136,60.0
62657.0,62.0,690.0,7.0,71.72186519607844,31.335750000000004
22517.0,83.0,300.0,15.0,44.59093382352941,55.31192647058823
47049.0,62.0,812.0,13.0,72.61004166666667,31.64951470588235
46424.0,66.0,509.0,27.0,61.39135294117648,41.18811764705882
62792.0,83.0,392.0,30.0,66.5234705882353,42.53729411764706
63211.0,45.0,109.0,54.0,48.42177205882353,46.28548529411765
60133.0,30.0,674.0,9.0,62.8263455882353,28.672632352941175
63748.0,34.0,95.0,4.0,37.042754901960784,45.268882352941176
25804.0,69.0,206.0,11.0,37.439245098039216,55.60782352941177
77464.0,29.0,588.0,47.0,71.37645098039216,26.75164705882353
62367.0,33.0,366.0,56.0,57.70919362745098,37.52589705882353
38299.0,63.0,450.0,9.0,51.862125000000006,44.601720588235295
71717.0,21.0,719.0,58.0,75.33701225490196,23.394279411764714
67976.0,65.0,802.0,59.0,88.35962745098038,27.06482352941177
24960.0,42.0,114.0,4.0,25.27372549019608,55.34823529411764
53561.0,32.0,362.0,38.0,50.983414215686274,39.727397058823534
75300.0,34.0,656.0,16.0,69.77475490196079,25.880882352941175
3022.0,70.0,268.0,52.0,38.88226960784314,59.59744117647059
19818.0,35.0,738.0,25.0,54.56312254901961,37.457264705882345
17837.0,60.0,255.0,54.0,41.80652205882353,55.09957352941177
78846.0,28.0,818.0,26.0,78.98293627450981,19.523794117647057
21679.0,22.0,742.0,18.0,51.22374264705882,35.34495588235294
59503.0,66.0,499.0,45.0,68.82538970588236,38.21248529411765
44524.0,71.0,161.0,41.0,47.812186274509806,52.48664705882353
20056.0,69.0,339.0,46.0,47.37590196078431,53.13305882352942
32694.0,55.0,131.0,42.0,38.36613235294118,54.444147058823525
67692.0,74.0,130.0,26.0,53.24724509803922,47.959352941176476
73925.0,51.0,131.0,7.0,47.05324754901961,43.66580882352941
64604.0,66.0,73.0,6.0,44.19120588235294,49.46664705882353
75803.0,20.0,830.0,27.0,76.69083088235294,18.990426470588236
7655.0,41.0,426.0,38.0,38.89807598039216,50.38036764705882
42521.0,53.0,798.0,2.0,66.30223774509804,32.13445588235294
55648.0,29.0,384.0,29.0,50.595450980392165,38.20564705882353
6507.0,46.0,168.0,31.0,26.33620343137255,58.84383823529412
22687.0,83.0,416.0,51.0,56.11350735294117,51.85766176470588
9109.0,20.0,328.0,29.0,28.390384803921567,50.42863235294117
12593.0,43.0,515.0,6.0,40.07531617647059,46.76351470588236
58474.0,53.0,757.0,8.0,71.35520098039215,29.35208823529412
58934.0,60.0,100.0,31.0,46.09044607843137,49.38414705882354
13451.0,53.0,274.0,47.0,38.24216421568627,54.8137205882353
76151.0,32.0,17.0,50.0,45.21937009803922,44.22695588235294
48946.0,64.0,255.0,33.0,50.913573529411764,47.792911764705885
52941.0,78.0,459.0,5.0,60.63914950980393,42.441220588235296
63476.0,83.0,412.0,4.0,63.3878137254902,41.77805882352941
70692.0,71.0,30.0,34.0,50.293813725490196,49.797588235294114
56187.0,40.0,614.0,21.0,62.87600735294118,32.60030882352941
32439.0,72.0,167.0,24.0,40.964625,55.44907352941176
29898.0,37.0,549.0,9.0,47.252926470588235,40.731382352941175
64612.0,83.0,178.0,27.0,56.63538235294118,48.376411764705885
27097.0,47.0,635.0,19.0,54.2692181372549,40.078691176470585
75852.0,36.0,153.0,9.0,45.61508823529412,40.77229411764706
42095.0,81.0,806.0,55.0,81.94052696078433,35.2997794117647
25271.0,64.0,183.0,13.0,35.31387990196078,55.82930882352941
15065.0,22.0,681.0,50.0,51.20623774509804,38.79257352941176
41952.0,50.0,322.0,32.0,47.98298039215687,45.923764705882355
14872.0,40.0,840.0,44.0,61.85150980392157,36.282
65019.0,44.0,514.0,7.0,60.0899681372549,33.80407352941177
2985.0,67.0,419.0,19.0,39.768394607843135,54.812573529411765
20641.0,52.0,455.0,55.0,50.55410049019608,47.57504411764706
15579.0,57.0,301.0,57.0,42.91859558823529,53.958191176470585
24707.0,37.0,776.0,44.0,61.821987745098035,35.352661764705886
21545.0,52.0,708.0,39.0,60.13231617647058,39.90786764705882
16370.0,52.0,101.0,48.0,31.126985294117645,59.05455882352941
29907.0,73.0,601.0,12.0,58.67394852941176,43.435014705882345
23798.0,21.0,587.0,10.0,43.155622549019604,39.25638235294117
18270.0,49.0,493.0,53.0,50.41399509803921,46.69720588235294
46130.0,70.0,360.0,50.0,59.04384803921569,46.114558823529414
59021.0,40.0,606.0,52.0,68.72895343137255,32.12710294117647
48096.0,51.0,749.0,16.0,67.94972549019609,31.946588235294115
76827.0,79.0,376.0,43.0,72.25914460784314,39.02854411764706
5451.0,74.0,605.0,10.0,49.593144607843136,49.54901470588236
12336.0,64.0,718.0,22.0,57.13972549019608,43.32776470588235
19789.0,66.0,309.0,23.0,41.324796568627455,53.7292205882353
14743.0,25.0,635.0,28.0,45.959997549019604,40.57895588235294
74527.0,70.0,648.0,50.0,83.24566421568626,30.544720588235297
37581.0,43.0,4.0,8.0,25.732090686274507,55.54592647058823
42285.0,40.0,128.0,13.0,33.45883578431373,50.36992647058823
36868.0,25.0,141.0,33.0,31.84314705882353,49.57711764705883
4488.0,65.0,355.0,35.0,39.516333333333336,56.08388235294118
54556.0,38.0,51.0,11.0,33.63300980392157,49.33158823529412
55559.0,37.0,766.0,3.0,66.08756617647059,27.93377941176471
76256.0,27.0,5.0,4.0,35.85090196078431,43.965411764705884
73847.0,19.0,309.0,13.0,48.87105637254901,34.68530882352942
43950.0,76.0,348.0,2.0,51.0734068627451,47.71838235294118
51302.0,76.0,533.0,16.0,64.86962254901961,40.43920588235294
78250.0,41.0,491.0,16.0,64.76335784313726,30.81985294117647
19536.0,71.0,241.0,53.0,44.20639215686275,56.38070588235294
10370.0,47.0,659.0,40.0,52.626004901960776,43.55455882352941
63369.0,64.0,613.0,37.0,73.83592401960784,33.65775
41473.0,44.0,394.0,22.0,48.11315931372549,43.21998529411765
30639.0,35.0,519.0,46.0,51.81511519607843,41.193191176470584
59514.0,30.0,57.0,24.0,36.05892647058823,46.974441176470584
76023.0,67.0,310.0,13.0,61.02823284313725,39.75895588235294
51697.0,25.0,324.0,42.0,47.51578676470588,40.48751470588235
31860.0,73.0,40.0,54.0,40.006323529411766,59.446764705882345
30641.0,45.0,647.0,2.0,52.8590024509804,38.604455882352944
41230.0,82.0,736.0,52.0,78.05732843137255,37.692499999999995
33864.0,73.0,588.0,47.0,65.37939215686274,42.828117647058825
5690.0,58.0,668.0,43.0,54.38276960784314,45.75397058823529
52616.0,35.0,468.0,29.0,54.8231568627451,37.19894117647059
76377.0,50.0,622.0,14.0,72.0100024509804,28.493985294117643
74925.0,50.0,603.0,43.0,75.4047181372549,29.415808823529407
38667.0,59.0,58.0,13.0,33.27855637254902,55.568544117647065
65225.0,55.0,374.0,48.0,63.000551470588235,39.16433823529412
54551.0,64.0,436.0,10.0,57.69976225490196,41.06813235294118
29148.0,30.0,184.0,7.0,27.814813725490197,50.83064705882353
16249.0,37.0,558.0,39.0,47.55808088235294,43.87892647058823
9386.0,27.0,682.0,29.0,46.80014215686275,40.77114705882354
76346.0,56.0,60.0,44.0,51.96308333333334,45.7370294117647
42057.0,18.0,793.0,39.0,63.82431617647059,28.27986764705882
13068.0,57.0,265.0,3.0,31.28285294117647,55.644764705882345
16248.0,74.0,14.0,42.0,31.16358823529412,60.0
7248.0,19.0,451.0,42.0,35.41211764705883,47.15858823529412
72240.0,55.0,14.0,19.0,43.85666666666666,47.99882352941176
4924.0,52.0,41.0,3.0,16.511205882352943,60.0
31075.0,42.0,173.0,24.0,33.6766544117647,52.0841911764706
79856.0,77.0,423.0,38.0,74.30286274509804,36.65364705882353
13251.0,26.0,315.0,41.0,32.74363480392157,50.481367647058825
25711.0,66.0,206.0,47.0,42.69848774509804,55.27813235294117
44875.0,24.0,119.0,5.0,28.908517156862747,48.1047794117647
63258.0,65.0,695.0,3.0,72.22175,31.39138235294117
79594.0,84.0,30.0,5.0,51.85755392156863,49.1015
14041.0,35.0,839.0,37.0,59.14968872549019,35.93092647058823
4633.0,66.0,654.0,22.0,51.70992401960784,47.37116176470588
41608.0,71.0,57.0,7.0,36.15790196078431,56.27447058823529
49458.0,76.0,580.0,40.0,70.38988725490196,39.51785294117647
79373.0,29.0,813.0,14.0,77.1805612745098,19.656750000000002
61624.0,43.0,358.0,34.0,55.740372549019604,39.12341176470588
56741.0,51.0,483.0,52.0,64.67395343137255,37.60886764705883
40241.0,66.0,214.0,26.0,45.02370833333334,51.41033823529412
27468.0,84.0,790.0,11.0,69.07500980392156,39.780058823529416
9645.0,76.0,340.0,23.0,41.33256127450981,56.52992647058824
67942.0,56.0,398.0,25.0,61.550799019607844,37.89685294117647
8826.0,55.0,569.0,11.0,44.86073039215687,47.52879411764706
9434.0,38.0,783.0,36.0,55.32598529411764,39.08267647058824
22599.0,75.0,624.0,7.0,56.65305637254902,44.82083823529412
65678.0,58.0,135.0,10.0,46.29591666666666,46.433441176470595
68724.0,39.0,472.0,26.0,61.493068627450974,33.52488235294118
29764.0,67.0,710.0,58.0,70.00463725490197,39.559
56813.0,64.0,128.0,56.0,51.72056127450981,49.561455882352945
22196.0,65.0,248.0,8.0,36.621539215686276,54.80394117647059
9940.0,43.0,571.0,25.0,44.882401960784314,45.77970588235294
21164.0,81.0,729.0,3.0,61.801205882352946,42.797235294117655
9626.0,54.0,792.0,23.0,57.41955392156863,40.65232352941177
35936.0,31.0,209.0,36.0,36.60541176470588,48.516
36955.0,37.0,393.0,29.0,45.89145833333334,43.55536764705882
49612.0,51.0,265.0,41.0,49.90842156862745,45.802882352941175
24727.0,39.0,500.0,46.0,49.64517401960784,43.70060294117646
44480.0,56.0,770.0,10.0,67.75843137254903,32.82117647058823
10544.0,48.0,481.0,48.0,45.88341176470588,48.864
72864.0,49.0,248.0,31.0,55.690666666666665,40.254588235294115
72517.0,79.0,185.0,50.0,62.82132598039217,45.723691176470595
40203.0,84.0,612.0,2.0,63.97416421568627,41.83160294117647
61382.0,45.0,104.0,59.0,48.33393627450981,46.88979411764706
62465.0,57.0,682.0,39.0,75.43025735294117,31.030808823529412
18677.0,18.0,366.0,1.0,28.62936519607843,46.68369117647059
41235.0,79.0,296.0,28.0,52.6474387254902,50.27948529411765
21718.0,75.0,183.0,28.0,39.069740196078435,58.01167647058823
43153.0,54.0,758.0,19.0,67.72551225490197,33.27057352941177
35478.0,81.0,27.0,0.0,33.63366176470588,59.865794117647056
21673.0,78.0,697.0,8.0,60.61364950980392,43.25822058823529
2677.0,22.0,271.0,27.0,23.433286764705883,53.94839705882353
8964.0,22.0,121.0,25.0,18.398754901960785,56.78841176470588
31231.0,66.0,701.0,5.0,61.06260539215686,39.339308823529414
59662.0,60.0,358.0,31.0,58.5046225490196,41.61391176470588
8855.0,76.0,227.0,55.0,41.0519975490196,60.0
31950.0,65.0,363.0,42.0,51.357720588235296,48.983088235294126
71089.0,42.0,839.0,29.0,80.85641421568626,22.492455882352942
19777.0,62.0,241.0,45.0,40.84578676470588,55.261632352941184
11677.0,33.0,328.0,39.0,34.078875,51.31604411764706
40017.0,50.0,770.0,21.0,66.50637499999999,33.23104411764706
7883.0,32.0,214.0,14.0,22.889458333333334,55.49983823529411
47181.0,83.0,113.0,38.0,48.873267156862745,54.64592647058824
20318.0,84.0,488.0,9.0,51.84866176470588,50.44991176470588
27133.0,42.0,523.0,2.0,45.00232598039216,42.77557352941176
56079.0,18.0,414.0,51.0,53.247272058823526,35.92142647058824
64664.0,31.0,11.0,33.0,37.560764705882356,47.15752941176471
36995.0,53.0,204.0,27.0,40.44371323529412,50.98654411764706
57907.0,23.0,355.0,34.0,49.499438725490194,37.78795588235293
17693.0,29.0,247.0,36.0,31.08193382352941,51.72380882352941
61623.0,69.0,672.0,50.0,79.3007818627451,32.9471911764706
2691.0,26.0,397.0,33.0,31.309124999999998,50.70960294117647
35189.0,23.0,433.0,27.0,43.48411029411765,41.17333823529412
54364.0,52.0,647.0,37.0,69.23551960784314,33.497235294117644
61531.0,62.0,665.0,48.0,76.95647794117647,32.35254411764706
20737.0,63.0,513.0,55.0,55.90774754901961,47.13927941176471
42565.0,35.0,497.0,1.0,47.75207107843137,38.85875
26307.0,56.0,499.0,34.0,52.19061519607843,45.33501470588235
12723.0,37.0,588.0,3.0,41.64759558823529,43.87807352941176
18331.0,48.0,465.0,33.0,45.550595588235296,47.38783823529412
21578.0,39.0,704.0,5.0,51.23096568627451,38.48785294117646
2566.0,47.0,787.0,8.0,50.389700980392156,41.74085294117647
29077.0,22.0,373.0,23.0,37.46662009803922,44.34839705882353
42512.0,77.0,705.0,13.0,69.40278431372549,37.6955294117647
76976.0,54.0,132.0,23.0,51.61698039215687,43.226588235294116
51479.0,36.0,501.0,14.0,53.68501715686275,36.630250000000004
56426.0,50.0,459.0,46.0,62.1911225490196,38.275852941176474
61262.0,67.0,636.0,18.0,71.66736764705882,33.86097058823529
28333.0,64.0,695.0,55.0,67.55624754901962,40.004985294117645
46809.0,62.0,304.0,28.0,51.11415931372549,46.65069117647059
23173.0,29.0,132.0,20.0,25.05850245098039,53.736161764705884
26609.0,25.0,594.0,16.0,46.48033578431372,38.81833823529411
63231.0,25.0,42.0,6.0,32.57044852941176,45.898132352941175
2806.0,71.0,463.0,18.0,42.54636764705883,54.033794117647055
4939.0,37.0,836.0,51.0,58.39918382352941,38.529955882352944
55395.0,68.0,483.0,35.0,65.33587009803921,39.94536764705882
65273.0,63.0,144.0,45.0,53.577375,46.8582205882353
61584.0,36.0,421.0,8.0,52.70968627450981,36.456941176470586
31252.0,40.0,79.0,24.0,28.848911764705882,54.56935294117647
47634.0,53.0,192.0,36.0,45.36863235294118,48.67973529411764
46650.0,82.0,173.0,55.0,54.09571078431372,52.89632352941177
30000.0,33.0,341.0,16.0,37.72843137254902,46.35294117647059
31200.0,31.0,428.0,20.0,42.4686274509804,43.25882352941177
67916.0,81.0,686.0,37.0,82.9763431372549,32.37394117647059
6248.0,54.0,464.0,42.0,43.88417647058824,51.143882352941176
6109.0,44.0,56.0,14.0,17.61244362745098,60.0
77327.0,32.0,845.0,3.0,76.79174264705883,19.580014705882355
39251.0,48.0,256.0,11.0,39.893634803921564,48.30489705882353
46472.0,54.0,808.0,50.0,76.48974509803921,30.97023529411765
4173.0,29.0,727.0,36.0,48.600169117647056,40.986161764705884
30912.0,66.0,136.0,31.0,38.688078431372546,56.03670588235294
76654.0,33.0,662.0,20.0,70.99623039215686,25.248264705882356
32673.0,24.0,338.0,0.0,33.80531617647059,44.71410294117647
31809.0,46.0,349.0,13.0,41.342100490196074,47.194808823529414
66217.0,61.0,315.0,40.0,60.674512254901956,41.35751470588236
68458.0,41.0,230.0,25.0,50.30900490196078,40.94432352941176
28896.0,46.0,523.0,22.0,49.93796078431372,42.80541176470588
57624.0,66.0,371.0,45.0,62.09723529411765,42.44694117647059
5142.0,83.0,358.0,59.0,48.13805392156863,57.94979411764706
21539.0,63.0,732.0,49.0,65.5143799019608,40.497602941176474
21697.0,46.0,537.0,25.0,48.39715931372548,44.19339705882353
60138.0,49.0,528.0,27.0,63.42822058823529,35.20079411764706
6332.0,53.0,61.0,9.0,19.215676470588235,60.0
2863.0,70.0,805.0,9.0,56.92656617647059,43.84307352941177
25343.0,47.0,326.0,4.0,36.57029166666667,49.60542647058824
6034.0,33.0,457.0,54.0,40.53333823529412,48.93267647058824
35406.0,18.0,524.0,25.0,46.33803431372549,37.85438235294117
21524.0,45.0,465.0,51.0,49.042088235294116,46.23664705882353
69267.0,23.0,792.0,33.0,74.15747794117647,22.095014705882356
24097.0,31.0,767.0,10.0,54.09127696078431,35.06398529411764
61696.0,58.0,720.0,29.0,75.49874509803921,30.223058823529414
14779.0,73.0,476.0,38.0,51.45192892156863,50.893485294117646
70596.0,78.0,293.0,42.0,65.61467647058822,42.90982352941177
27343.0,19.0,613.0,2.0,43.90460539215687,37.37013235294117
8181.0,18.0,777.0,6.0,44.867875,37.21945588235294
13847.0,49.0,796.0,42.0,61.18086029411765,38.891191176470585
55855.0,28.0,19.0,59.0,38.26131127450981,48.77154411764706
16961.0,36.0,619.0,48.0,51.960375,41.78916176470588
61858.0,77.0,391.0,36.0,65.71439705882352,42.09432352941177
34180.0,51.0,514.0,56.0,58.339068627450985,42.33735294117647
21471.0,69.0,28.0,42.0,32.604566176470584,60.0
48357.0,66.0,792.0,53.0,79.76720833333333,32.381338235294116
4420.0,18.0,717.0,43.0,46.80063725490196,39.92441176470589
79961.0,32.0,757.0,31.0,78.30498284313727,21.509749999999997
